Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172745,1.911377035,1.220896325,-1.665127251,4.148798033,1.029441721,-0.727609903,0.500744823,-0.198614067,-1.140564649,0.295648527,-0.397161366,-0.481370681,0.2600465,-2.591113776,-0.639051938,1.688020669,1.339588097,0.388179011,-1.690433358,-0.185466002,-0.429115687,-1.184197587,0.288660569,-0.418322696,-0.222728613,-0.335829687,-0.001157886,0.017555941,6.75,0
172748,0.088914501,0.88640967,-0.539445457,-0.721334812,1.146035426,-0.355184542,0.802725063,0.087956436,-0.212140378,-0.64814656,0.61598418,0.221820471,-0.4587486,-0.750894146,-0.863100713,0.650815964,0.013391952,0.451160039,0.196874897,0.02967922,-0.313166359,-0.826998425,0.058048689,0.164193422,-0.41614037,0.118081598,0.212808319,0.070819319,4.45,0
172749,-0.657392612,1.038987235,-1.498161964,-1.889374444,2.819519761,3.333925367,0.287569177,0.958604078,0.408711116,0.541036748,-0.131550385,0.061860338,-0.374500871,0.143281473,0.087589996,-0.217748603,-0.508871426,-0.891433214,-0.295865553,0.40331552,-0.357330486,-0.783553219,0.138470839,0.677220906,-0.306278503,0.175724257,0.580689093,0.281084363,1.78,0
172750,0.372024107,-0.671377391,0.141536797,-2.88110668,-0.159998256,0.582176498,-0.323089362,0.08850896,-2.129917365,0.986696845,-0.372524586,-0.399683198,1.262042145,-0.655838212,-1.236882351,0.026925932,-0.359213666,0.883658089,0.310768552,-0.202009845,-0.079283027,0.149803305,-0.024241231,-0.360825728,-0.326512706,-0.242644429,0.07747744,0.037744328,48,0
172750,-1.191653587,-0.441225922,1.729747223,0.33737269,1.718989218,5.493092438,-1.273100722,1.6863938,1.126806665,-0.676178628,-1.153532628,0.285999858,-0.316118449,-1.094228755,-0.761593242,-0.778480712,0.296012412,0.390180513,0.821980196,0.495575768,0.149311392,0.698938179,-0.196884779,0.731485389,0.667391292,-0.133346796,0.417417507,0.161966749,79.99,0
172751,2.085386982,-0.033623549,-1.706888725,-0.015099654,0.644668694,-0.245303418,0.125757952,-0.156508395,0.277993749,0.159894173,0.517462017,1.050482586,0.708284765,0.513025148,0.065866359,0.16544191,-1.043680975,0.601773139,0.305723559,-0.143892406,0.256303993,0.862280829,-0.063211439,0.143338706,0.361885094,-0.124856079,-0.025472465,-0.066836078,2.27,0
172751,-0.575198561,1.203221626,0.071546805,-0.303771603,1.048679357,-0.192257778,0.848641747,-0.038083391,-0.616851261,-0.485646208,-1.093124777,0.322356912,1.395033131,0.267370475,1.02884343,-0.587740796,-0.313155906,0.220558632,0.981606389,0.093053259,0.302626211,0.987081802,-0.488776305,0.260396674,0.38565765,0.040082913,-0.300694141,-0.156757173,1,0
172754,-2.433477382,2.859977881,-1.714267216,-1.964427141,1.070514841,-1.098246718,1.814725598,-0.508294416,1.980995505,3.714088561,1.132542104,-0.08216263,-1.423319256,-0.173248218,-0.442247223,-0.911965137,-0.890274253,-0.071371512,-0.235313214,1.510479624,-0.192003227,0.781493745,-0.167830947,0.682686923,0.11060348,-0.020888118,0.75256741,-0.029560412,0.77,0
172756,-0.564411622,-0.340899249,0.001106824,-1.775612179,0.116635452,1.116265528,-0.211709883,0.823119438,-1.024449017,-0.452609572,-0.838949551,0.118004486,0.355977711,0.100858508,0.25638552,-1.846704097,0.530121565,-0.306837163,-2.767283254,-0.559057411,-0.146040161,-0.181247158,0.354039913,-0.371682391,-0.351547811,0.511620725,-0.168181525,-0.155795252,95.63,0
172757,-0.828204181,0.649868696,1.844301169,0.191239983,-0.605424259,0.580328691,-0.613623081,0.921704621,0.258664064,-0.724563352,-0.178045519,0.045736543,-1.061767584,0.252284947,-0.11807853,1.107918172,-1.014218044,1.489029737,-0.583981583,-0.288842104,0.408298559,1.052363843,-0.166667639,-0.44541215,-0.408366889,-0.60482344,0.104059099,0.100644741,14.99,0
172758,-0.546377549,1.433992259,-0.3132522,0.926044458,0.522388323,-0.56566918,1.066074568,0.269799041,-1.099445957,-0.077753355,0.534688636,0.748098634,-0.338300675,1.01850163,-1.058922548,-0.914161098,0.143396686,0.154285288,1.000673353,0.007075376,0.22815897,0.778817194,-0.175451482,0.03039657,0.018381178,-0.395993742,0.301655019,0.173585428,36.51,0
172759,-1.570300537,1.8805901,-0.559004459,-1.003017406,-0.326095874,-0.417224261,-0.477371655,1.122221034,0.613186087,-1.247009856,-1.842315893,-0.117293333,0.093438905,-0.888971226,0.456274536,1.169674368,0.372475986,0.798280017,-0.002760045,-0.098832041,-0.266726688,-0.854690466,-0.034250576,-1.154617343,0.036739511,-0.233612402,-0.42710701,-0.255729188,0.77,0
172759,-0.822730851,1.270140319,-0.138565989,0.479619518,1.242101107,0.795218288,0.454283653,0.556038169,-1.550610231,0.523337878,-0.779549303,0.365875666,0.880298889,-0.00492658,-2.5854885,1.064460301,-0.862512143,-0.081841435,-0.108818617,-0.010138758,0.13876571,0.450908461,-0.192145947,-0.196218112,-0.261663798,2.372675383,-0.042742747,0.109612915,0,0
172759,1.894910309,-0.427905511,-2.184266923,0.159979481,0.587740498,-0.557966436,0.510524466,-0.281589946,0.785446078,-0.155285074,-1.490404945,-0.316952547,-0.827954768,0.743761138,0.64200534,-0.38003496,-0.485949738,0.010229056,0.218256261,-0.031976945,0.122774939,0.202372602,-0.125329325,0.017736606,0.39675917,-0.515947602,-0.039484527,-0.040441385,124.99,0
172760,-6.713825624,2.369103663,-3.534767662,-0.368259325,-1.721030155,-1.322807722,-0.190876096,0.891148847,2.068476342,2.769699001,-1.476424078,-0.076365239,-0.755723979,0.758185507,1.018209402,0.099796518,-0.013049689,0.239192159,0.096110559,-1.002096216,0.131247083,0.99424589,-0.002139951,-0.072978573,-0.167158739,-0.387271414,-2.616341218,0.474584214,19.59,0
172761,-0.066135763,0.996296389,-0.91856439,-0.923241614,1.256521639,0.047445526,0.705819508,0.232329982,0.213157247,-0.31204764,-0.059208406,-0.64669263,-1.67971645,-0.591046209,-0.61508869,0.805255069,-0.077790265,0.69643225,0.324821705,0.065680203,-0.397210441,-1.038099395,0.00212035,-0.512741023,-0.349721242,0.168692871,0.316673794,0.120065406,3.57,0
172762,-0.725459155,0.194981103,-1.78557116,-3.779859542,2.177419643,2.975713026,-0.239695393,0.912303008,-3.159994215,0.952957581,-0.297827794,-1.251515029,0.049023644,0.501249523,-0.043137016,-1.074527076,0.678219208,-0.332379653,-0.23596473,-0.432377429,0.046103291,0.102479832,-0.461027088,0.7176465,1.253035586,0.207138385,-0.630548682,-0.163911103,7,0
172762,1.955547134,-0.724605908,-1.706511317,-0.611144778,1.710906697,3.914215176,-1.248689815,1.054132638,1.314064104,-0.150552813,-0.222844268,0.49683885,-0.050358283,0.001066993,0.894690443,0.001418325,-0.583473177,0.075802467,-0.359343914,-0.137289813,0.193605183,0.690196161,0.155951099,0.726775202,-0.061219038,-0.192666014,0.060346818,-0.042323371,12.99,0
172762,-1.143909208,1.78042101,-0.454123771,-0.814393335,0.514688675,-0.926633918,1.19637369,-0.349254843,0.863877424,1.816423848,1.21846477,0.902561638,0.402503887,-0.132958733,-0.132436789,-0.584920483,-0.85378117,0.348525904,0.076048885,0.751710034,0.173510644,1.491647798,-0.156953862,0.053810494,-0.630123841,-0.301969675,0.425851578,-0.109067571,7.22,0
172764,2.079137439,-0.028723408,-1.343392336,0.358000008,-0.045790781,-1.345452137,0.227475548,-0.378354759,0.66591059,0.028350589,-0.822911437,0.049715999,-0.352006881,0.569086583,0.791917437,-0.178712505,-0.500820664,0.007474683,-0.20546955,-0.272446681,0.235758179,0.82975829,-0.002062889,0.001343936,0.262183442,-0.105326973,-0.022362895,-0.060283167,1,0
172764,-0.764523484,0.588379117,-0.907598814,-0.418846819,0.901527715,-0.760802496,0.758544592,0.414697882,-0.730854227,-1.245087771,0.87431236,0.16269056,-1.01181864,-0.317788746,-0.88782294,0.482846879,0.681412485,0.486991497,-0.022064256,0.024869661,0.003529786,-0.431876138,0.141758846,0.587118919,-0.200998075,0.267337304,-0.152951046,-0.065284692,80,0
172766,1.975178275,-0.616244014,-2.628295026,-0.406245588,2.327804328,3.664740119,-0.533296912,0.842937032,1.128797861,-0.220744192,-0.590756415,0.654596414,-0.479778939,0.120625999,-0.907042472,-1.186261159,0.146953391,-0.681104109,0.295401539,-0.16837848,0.086043379,0.543612682,-0.032129293,0.768379191,0.477687603,-0.031832815,0.014150872,-0.066541697,25,0
172766,-1.727502871,1.108356286,2.219560685,1.14858337,-0.884198663,0.793083403,-0.527298432,0.86642858,0.853819488,-0.195152133,-1.296769515,0.725294639,0.45417669,-0.821823302,-0.713584767,-0.611658597,0.457890358,0.092557279,0.757367245,0.331939915,-0.094707587,0.236818005,-0.204279914,1.158184809,0.627801062,-0.399980915,0.510818314,0.233264657,30,0
172766,-1.139015189,-0.155509937,1.894477682,-1.138956505,1.451776967,0.093597744,0.19135269,0.092211355,-0.062621436,-0.792066212,0.659941425,0.995402249,0.861815592,-0.300745832,-0.188434386,0.267384917,-0.99127037,0.290285452,0.546517286,0.341408622,-0.1910268,-0.6316576,-0.14724919,0.212930957,0.354256879,-0.241068195,-0.161716942,-0.149188493,13,0
172767,-0.268060569,2.54031475,-1.400914627,4.846660591,0.639105494,0.186479419,-0.045910656,0.93644771,-2.41998609,0.525011612,1.045386486,0.124584503,0.572343904,-1.82071569,-0.138285275,1.100173399,2.322135365,1.349583272,1.091522624,0.111807858,-0.26388913,-0.857904369,0.235172043,-0.681793505,-0.668893784,0.044656892,-0.066750618,-0.072446575,12.82,0
172768,-1.796092022,1.92917844,-2.828417292,-1.689843788,2.199572034,3.123731902,-0.270714064,1.657495245,0.465803832,0.832930908,-0.344690156,0.247152516,-0.119068476,0.849764802,0.903388643,-0.398816004,-0.30290628,0.036544771,-0.202990291,0.319366224,0.271170084,1.145750223,0.084782753,0.721269433,-0.52990598,-0.240117332,0.129125565,-0.080620304,11.46,0
172768,-0.669661753,0.923768896,-1.543167357,-1.560729226,2.833960086,3.240842855,0.18157594,1.282745613,-0.893890143,-1.45343221,0.187487639,-0.390794059,-0.289170669,-0.510320078,0.955637418,0.553781108,0.567862193,0.409517378,-0.671301284,0.000965376,0.183856198,0.202670336,-0.373022533,0.651121567,1.073822833,0.844590142,-0.286676371,-0.187719026,40,0
172768,0.032886616,0.545337754,-1.185844136,-1.729827732,2.932315444,3.401529259,0.337434016,0.92537743,-0.165662808,-0.386952943,-0.199625658,0.032017046,-0.374730877,0.35405116,0.04122769,-0.154749698,-0.482455467,-0.842462106,-0.206384931,0.022677398,-0.266112816,-0.716336037,0.108519365,0.688518991,-0.460220261,0.16193947,0.265367934,0.090244611,1.79,0
172768,-2.076174782,2.142237995,-2.522703577,-1.888063034,1.98278475,3.732949553,-1.217430393,-0.536644267,0.272867038,0.300342205,-0.451655998,0.566367644,-0.317804444,0.855741736,-0.041046986,0.046620056,0.01782216,-0.772915626,-0.354162802,-0.308523004,2.016666112,-1.588268798,0.588482263,0.632443919,-0.201063916,0.199251167,0.43865731,0.172923188,8.95,0
172769,-1.029718917,-1.110669579,-0.636178693,-0.840815927,2.424359828,-2.956732647,0.28360953,-0.332656089,-0.247488141,-0.328270592,-1.089397176,-0.694903701,-1.315145976,0.94628132,-0.073007942,-0.307347433,-0.274711502,-0.487247364,-0.014378025,0.218776498,0.353721641,0.488486818,0.293631863,0.107812404,-0.935585815,1.138216055,0.025270706,0.255347486,9.99,0
172770,2.007418028,-0.28023497,-0.208113151,0.335260936,-0.715798226,-0.751373079,-0.458971906,-0.140140385,0.959971317,-0.028284058,-0.635200169,0.869260945,0.996596272,-0.280317033,0.436079234,0.39743921,-0.55794037,-0.536839569,-0.082349066,-0.14329374,-0.208260143,-0.430346566,0.416765334,0.064819455,-0.608336523,0.268436236,-0.028068547,-0.041367422,3.99,0
172770,-0.446950896,1.30221237,-0.168582986,0.981577017,0.578957155,-0.605641009,1.253430458,-1.042609918,-0.417115855,0.07660452,-1.291228046,-0.690868004,-1.481723568,0.753473246,-0.191141078,-1.129903806,0.319074099,-0.20186183,0.744415911,-0.203306143,0.851799556,0.30526827,-0.148092975,-0.03871219,0.010208829,-0.362666484,0.503091689,0.229921291,60.5,0
172771,-0.515512845,0.971950367,-1.014580248,-0.677036874,0.912430002,-0.316187111,0.396137488,0.53236435,-0.224605919,-0.75336512,0.36299,0.110499393,-0.853503269,-0.38311153,-0.774650178,0.764539583,0.216670688,0.488508155,0.180494934,-0.177211279,-0.28030189,-0.849919157,0.30024545,0.000606787,-0.376378947,0.128660279,-0.015204853,-0.021485562,9.81,0
172774,-0.863505648,0.874700925,0.420358356,-0.530364622,0.356560553,-1.046238283,0.757051137,0.230473207,-0.506856017,-1.03298981,-1.187546202,0.055871073,-0.352508855,0.550971964,-0.551837529,-0.229313882,0.004179045,-0.730361364,0.077652348,-0.162132117,-0.108845676,-0.480820232,-0.074512747,-0.003988031,-0.113148982,0.280377968,-0.077310279,0.023078555,20.32,0
172774,-0.724122856,1.485215643,-1.132218068,-0.607190264,0.709498764,-0.48263811,0.548393119,0.343003317,-0.226322939,-0.348133713,-1.381623501,0.617932998,1.428297091,0.494490218,0.426827104,-0.229598563,-0.494064909,0.176169273,0.182152384,-0.077201703,0.414620623,1.30751112,-0.059544506,0.24266883,-0.665424464,-0.269869302,-0.170579064,-0.030692498,3.99,0
172775,1.971002236,-0.699067301,-1.697540842,-0.617643239,1.71879667,3.911336241,-1.259305662,1.056209069,1.315006393,-0.146826702,-0.222958885,0.49650934,-0.051784576,-0.000744175,0.893684047,0.000363169,-0.583710353,0.074163369,-0.356788792,-0.153581495,0.188757736,0.694418465,0.163002295,0.726364703,-0.058281634,-0.191812796,0.061858394,-0.043716312,4.99,0
172777,-1.266580188,-0.400461255,0.956221135,-0.723918709,1.5319934,-1.788600017,0.31474108,0.004704457,0.013856569,-0.815910559,-1.311976177,-0.946752862,-2.119626265,0.609469107,-0.34870678,0.077871108,-0.357628278,-0.578977407,-0.518738353,-0.029538796,-0.157831289,-0.883365155,0.088485479,-0.076790014,-0.095832616,0.132719919,-0.0284679,0.126493754,0.89,0
172778,-12.51673185,10.18781804,-8.476670667,-2.510473263,-4.586669149,-1.394464749,-3.632516197,5.498582539,4.893089081,8.65531964,-1.052364861,2.834864812,1.088141217,1.288401353,-0.931502939,1.06786447,0.586178801,-0.085524091,-0.571605412,3.490065173,-0.94475859,-1.5650262,0.890674705,-1.253275832,1.786716833,0.320763234,2.090711757,1.232864423,9.87,0
172780,1.884848964,-0.143539933,-0.9999431,1.506771897,-0.035299505,-0.613637755,0.190240962,-0.249058226,0.666458084,0.120907699,-1.134176426,0.677729058,0.345928454,0.002019253,-0.679625719,-0.54998192,-0.199950217,-0.420551247,-0.283277938,-0.153996522,0.144008254,0.634646195,-0.042114187,-0.053205626,0.316403109,-0.46144096,0.018264799,-0.041068357,60,0
172782,-0.241922924,0.712246532,0.399805655,-0.463405517,0.244530937,-1.343667984,0.929368512,-0.206210268,0.106234232,-0.284707563,-0.612981511,-0.066654727,-0.73298654,0.237948311,-0.293958766,-0.245496085,-0.174846285,-0.891168741,-0.290490523,-0.139511631,-0.22887572,-0.514375949,0.279597969,0.37144131,-0.559238174,0.113144397,0.131507098,0.08126506,5.49,0
172782,0.219529055,0.881245743,-0.63589085,0.960927997,-0.152970782,-1.014307176,0.427125621,0.121340361,-0.285669714,-0.111639564,-1.109232173,-0.453234511,-1.046945695,1.122674392,1.243518163,-1.431897267,0.939328415,-0.00237255,2.894951807,0.006666026,0.099935868,0.337119909,0.251790775,0.057687787,-1.508368254,0.144023372,0.181205105,0.215242805,24.05,0
172783,-1.775134963,-0.004235399,1.189786247,0.331095916,1.196062569,5.519979727,-1.518184928,2.080825236,1.15949814,-0.594241721,-1.264071819,0.453596267,-0.24314249,-0.858718974,-0.766553854,-0.644646089,0.447183848,0.388720697,0.792134662,0.348175534,0.10330164,0.654849731,-0.348929091,0.745322963,0.704545251,-0.127578698,0.454379153,0.130307679,79.99,0
172784,2.039559774,-0.175233101,-1.196825309,0.234579608,-0.008713301,-0.726571304,0.017049574,-0.118227889,0.435401855,0.267772347,0.523316132,0.559046765,-0.834660333,0.626210981,-0.5414936,0.225361338,-0.605251617,-0.1630486,0.561694708,-0.256922418,-0.268048401,-0.717210728,0.297930407,-0.359768733,-0.315609897,0.20111437,-0.080825835,-0.075070516,2.68,0
172785,0.12031638,0.931005133,-0.546012142,-0.745096793,1.130313978,-0.235973168,0.812722066,0.115092853,-0.204063519,-0.657422116,0.644837327,0.190916233,-0.546328943,-0.731706585,-0.808035532,0.599628129,0.070440752,0.373110304,0.12890379,0.000675833,-0.314204648,-0.808520402,0.050342663,0.10279959,-0.435870086,0.124078875,0.217939865,0.068803334,2.69,0
172786,-11.88111789,10.07178497,-9.834783457,-2.066655685,-5.364472781,-2.606837331,-4.918215431,7.305334021,1.914428273,4.356170413,-1.593105262,2.711940791,-0.689255609,4.626942025,-0.924458715,1.107640601,1.991691107,0.510632329,-0.68291968,1.475829135,0.213454108,0.111863736,1.014479897,-0.509348453,1.436806907,0.25003428,0.943651172,0.823730961,0.77,0
172787,-0.732788671,-0.05508049,2.035029745,-0.738588584,0.868229399,1.058415272,0.024329696,0.294868699,0.584800017,-0.975926063,-0.150188847,0.915801914,1.214755848,-0.675142956,1.164930909,-0.71175735,-0.025692855,-1.221178858,-1.545556086,0.0596159,0.214205342,0.924383585,0.012463038,-1.016225669,-0.606623986,-0.395255066,0.06847247,-0.053527389,24.79,0
172788,1.91956501,-0.301253846,-3.249639814,-0.557828125,2.63051512,3.031260098,-0.296826527,0.708417185,0.432454048,-0.484781756,0.411613737,0.063118863,-0.183698688,-0.510601844,1.329283513,0.140715982,0.313501787,0.395652479,-0.577251843,0.00139597,0.232045036,0.57822901,-0.037500855,0.640133881,0.265745453,-0.087370596,0.004454772,-0.026560829,67.88,0
172788,-0.24044005,0.530482513,0.70251023,0.689799168,-0.377961134,0.623707722,-0.686179986,0.67914546,0.392086712,-0.399125651,-1.933848815,-0.962886143,-1.042081656,0.449624443,1.962563121,-0.608577127,0.50992846,1.11398059,2.897848773,0.127433516,0.265244916,0.800048741,-0.163297944,0.123205244,-0.569158864,0.546668462,0.108820735,0.104532821,10,0
172792,-0.533412522,-0.189733337,0.703337367,-0.50627124,-0.012545679,-0.649616686,1.577006254,-0.414650408,0.486179505,-0.915426649,-1.040458335,-0.031513054,-0.188092901,-0.08431647,0.041333455,-0.302620086,-0.660376645,0.167429934,-0.256116871,0.382948105,0.261057331,0.643078438,0.376777014,0.008797379,-0.473648704,-0.818267121,-0.002415309,0.013648914,217,0
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0,1
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529,1
4462,-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,2.032912158,-6.560124295,0.022937323,-1.470101536,-0.698826069,-2.282193829,-4.781830856,-2.615664945,-1.334441067,-0.430021867,-0.294166318,-0.932391057,0.172726296,-0.087329538,-0.156114265,-0.542627889,0.039565989,-0.153028797,239.93,1
6986,-4.397974442,1.358367028,-2.592844218,2.679786967,-1.128130942,-1.706536388,-3.496197293,-0.248777743,-0.247767899,-4.801637406,4.895844223,-10.91281932,0.184371686,-6.771096725,-0.007326183,-7.358083221,-12.59841854,-5.131548628,0.308333946,-0.171607879,0.573574068,0.176967718,-0.436206884,-0.053501865,0.252405262,-0.657487755,-0.827135715,0.84957338,59,1
7519,1.234235046,3.019740421,-4.304596885,4.73279513,3.624200831,-1.357745663,1.713444988,-0.496358487,-1.28285782,-2.447469255,2.101343865,-4.609628391,1.464377625,-6.079337193,-0.339237373,2.581850954,6.739384385,3.042493178,-2.721853122,0.009060836,-0.379068307,-0.704181032,-0.656804756,-1.632652957,1.488901448,0.566797273,-0.010016223,0.146792735,1,1
7526,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.041973791,-1.129055877,0.116452521,-1.934665739,0.488378221,0.36451421,-0.608057134,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1,1
7535,0.026779226,4.132463897,-6.560599968,6.348556673,1.329665669,-2.513478848,-1.6891022,0.303252801,-3.139409057,-6.045467798,6.754625448,-8.948178579,0.702724998,-10.7338541,-1.379519857,-1.638960115,-1.746350136,0.776744098,-1.327356635,0.587743219,0.370508651,-0.576752473,-0.669605372,-0.75990753,1.60505555,0.540675396,0.737040382,0.496699108,1,1
7543,0.329594333,3.712889295,-5.775935108,6.078265506,1.667359013,-2.420168414,-0.812891249,0.133080118,-2.214311312,-5.134454471,4.560720106,-8.873748362,-0.7974836,-9.17716637,-0.257024775,-0.87168849,1.313013629,0.773913873,-2.370599451,0.269772776,0.156617169,-0.652450441,-0.551572219,-0.716521635,1.415716615,0.55526474,0.530507389,0.404474055,1,1
7551,0.316459,3.809075947,-5.615159011,6.047445102,1.554025957,-2.651353112,-0.746579273,0.055586311,-2.678678542,-4.959492912,6.439053352,-7.520117393,0.386351667,-9.252307247,-1.365188415,-0.502362191,0.784426598,1.494304607,-1.808012159,0.388307428,0.208828369,-0.511746619,-0.583813221,-0.219845029,1.474752584,0.491191926,0.518868285,0.402528068,1,1
7610,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1,1
7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,1
7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1,1
7891,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1,1
8090,-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,4.366713486,-8.243262434,0.345761165,-6.590550297,0.265576096,-3.028452388,-4.214486275,-1.213607848,-0.265421595,0.364089115,0.454031932,-0.577525824,0.045966538,0.461700018,0.044146161,0.305704434,0.530980986,0.243745598,1,1
8169,0.857321004,4.093911827,-7.423893589,7.380244518,0.973366023,-2.730761517,-1.496497056,0.543015173,-2.351190159,-3.944238498,6.355077737,-7.309747984,0.748450551,-9.057992529,-0.648944909,-1.073116527,1.524500915,1.831363533,-0.089724411,0.48330265,0.375026285,0.145399853,0.240603265,-0.234649223,-1.004880947,0.435831916,0.618323805,0.148468944,1,1
8408,-1.813280485,4.917850711,-5.926129694,5.701500431,1.204392572,-3.035137548,-1.713402063,0.561257391,-3.796354252,-7.454840651,7.388055123,-10.47522865,-0.379314527,-11.73672912,-2.086988952,-2.442353983,-3.535523512,0.130360307,-2.071450488,0.576656033,0.615641835,-0.406427275,-0.737018076,-0.279641772,1.106766374,0.323885478,0.894766672,0.5695186,1,1
8415,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1,1
8451,0.31459659,2.660670277,-5.92003738,4.522499605,-2.315027286,-2.278351654,-4.684053936,1.202270265,-0.694695511,-5.52627806,6.662436831,-8.525464925,0.742745447,-7.67866801,0.593070459,-4.478136595,-5.844266479,-1.102730795,2.177385687,0.562705643,0.743314023,0.064038356,0.677841675,0.083007823,-1.911034464,0.322188398,0.620866539,0.185030355,1,1
8528,0.447395553,2.481953866,-5.660813931,4.455922812,-2.443779754,-2.185040262,-4.716142945,1.249803252,-0.718326067,-5.390330256,6.454187525,-8.485346574,0.635281409,-7.019901559,0.539814071,-4.649864299,-6.288357509,-1.339312322,2.262984788,0.549612971,0.75605255,0.140167769,0.665411101,0.131463792,-1.908217412,0.334807599,0.748534285,0.175413794,1,1
8614,-2.169928976,3.639653999,-4.508497786,2.730668149,-2.122692871,-2.341016828,-4.235253083,1.703537658,-1.305279133,-6.716720023,6.353612319,-8.601648263,0.449930038,-7.506169374,-0.438081782,-3.694515998,-6.304753386,-1.267587128,0.35798703,0.500779054,0.645103276,-0.503529449,-0.000522822,0.071695779,0.092007433,0.308497932,0.552590915,0.298954479,1,1
8757,-1.863755553,3.442643977,-4.468259731,2.805336259,-2.118412477,-2.332284887,-4.261237197,1.701681844,-1.439395875,-6.999906634,6.316209677,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.364810482,0.360924004,0.667926572,-0.516242362,-0.012217812,0.070613703,0.058504467,0.30488284,0.418012467,0.208858278,1,1
8808,-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,4.802322761,-10.83316447,0.104303876,-9.405423062,-0.807477869,-7.552342204,-9.80256179,-4.120628835,1.74050729,-0.039045934,0.481829697,0.146023056,0.117038528,-0.217564599,-0.138776044,-0.424452881,-1.002041426,0.890780288,1.1,1
8878,-2.661802175,5.856393215,-7.653616213,6.379741881,-0.060712119,-3.131549732,-3.103569746,1.778491569,-3.831153716,-7.191604246,7.102988588,-9.928699943,-0.067498378,-10.92418687,-1.697913977,-2.379420985,-2.775113897,0.273798971,-1.382187564,0.39909686,0.73477495,-0.435901182,-0.384765904,-0.286015664,1.007933824,0.413195532,0.280284157,0.303936551,1,1
8886,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1,1
